StudentID,AssessmentItemID,Correct,Difficulty,TimeStarted,TimeTaken
Y11sa23,MMEN06S01A01T20160314224122t7,TRUE,4,20160314224106,16
Y11sa23,MMEN06S01A01T20160314224138t5,TRUE,5,20160314224123,14
Y11sa23,MMEN06S01A01T20160314224141t1,TRUE,2,20160314224139,2
Y11sa23,MMEN06S01A01T20160314224151t5,TRUE,4,20160314224142,8
Y11sa23,MMEN06S01A01T20160314224156t2,TRUE,2,20160314224152,3
Y11sa23,MMEN06S01A01T20160314224218t4,TRUE,4,20160314224157,21
Y11sa23,MMEN06S01A01T20160314224249t7,TRUE,4,20160314224219,29
Y11sa23,MMEN06S01A01T20160314224309t5,TRUE,4,20160314224250,19
Y11sa23,MMEN06S01A01T20160314224338t2,TRUE,5,20160314224310,27
Y11sa23,MMEN06S01A01T20160314224342t1,TRUE,1,20160314224339,3
Y11sa23,MMEN06S01A01T20160314224349t6,TRUE,4,20160314224343,5
Y11sa23,MMEN06S01A01T20160314224358t4,TRUE,1,20160314224350,8
Y11sa23,MMEN06S01A01T20160314224405t1,TRUE,1,20160314224359,6
Y11sa23,MMEN06S01A01T20160314224409t4,TRUE,2,20160314224406,3
Y11sa23,MMEN06S01A01T20160314224422t1,TRUE,5,20160314224410,11
Y11sa23,MMEN06S01A01T20160314224427t1,TRUE,1,20160314224423,3
Y11sa23,MMEN06S01A01T20160314224434t2,TRUE,3,20160314224428,5
Y11sa23,MMEN06S01A01T20160314224439t4,TRUE,1,20160314224435,4
Y11sa23,MMEN06S01A01T20160314224503t5,TRUE,5,20160314224440,22
Y11sa23,MMEN06S01A01T20160314224518t1,TRUE,5,20160314224504,14
Y11sa23,MMEN06S01A01T20160314224531t5,TRUE,4,20160314224519,12
Y11sa23,MMEN06S01A01T20160314224535t3,TRUE,1,20160314224532,2
Y11sa23,MMEN06S01A01T20160314224553t1,TRUE,2,20160314224536,17
Y11sa23,MMEN06S01A01T20160314224613t6,TRUE,5,20160314224554,19
Y11sa23,MMEN06S01A01T20160314224629t1,TRUE,3,20160314224614,15
Y11sa23,MMEN06S01A01T20160314224632t1,TRUE,2,20160314224630,1
Y11sa23,MMEN06S01A01T20160314224637t4,TRUE,1,20160314224633,4
Y11sa23,MMEN06S01A01T20160314224656t1,TRUE,5,20160314224638,17
Y11sa23,MMEN06S01A01T20160314224701t1,TRUE,2,20160314224657,3
Y11sa23,MMEN06S01A01T20160314224723t6,TRUE,5,20160314224702,21
Y11sa23,MMEN06S01A01T20160314224729t4,TRUE,1,20160314224724,4
Y11sa23,MMEN06S01A01T20160314224735t3,TRUE,1,20160314224730,5
Y11sa23,MMEN06S01A01T20160314224741t6,TRUE,4,20160314224736,4
Y11sa23,MMEN06S01A01T20160314224759t2,TRUE,3,20160314224742,17
Y11sa23,MMEN06S01A01T20160314224814t4,TRUE,4,20160314224800,13
Y11sa23,MMEN06S01A01T20160314224818t1,TRUE,1,20160314224815,2
Y11sa23,MMEN06S01A01T20160314224829t4,TRUE,1,20160314224819,10
Y11sa23,MMEN06S01A01T20160314224851t6,TRUE,5,20160314224830,20
Y11sa23,MMEN06S01A01T20160314224907t4,TRUE,2,20160314224852,14
Y11sa23,MMEN06S01A01T20160314225005t2,TRUE,2,20160314224908,57
Y11sa23,MMEN06S01A01T20160314225033t5,TRUE,5,20160314225006,26
Y11sa23,MMEN06S01A01T20160314225038t1,TRUE,3,20160314225034,4
Y11sa23,MMEN06S01A01T20160314225042t2,TRUE,4,20160314225039,2
Y11sa23,MMEN06S01A01T20160314225109t2,TRUE,5,20160314225043,26
Y11sa23,MMEN06S01A01T20160314225113t4,TRUE,1,20160314225110,3
Y11sa23,MMEN06S01A01T20160314225127t3,TRUE,1,20160314225114,12
Y11sa23,MMEN06S01A01T20160314225131t3,TRUE,2,20160314225128,2
Y11sa23,MMEN06S01A01T20160314225141t4,TRUE,2,20160314225132,9
Y11sa23,MMEN06S01A01T20160314225150t3,TRUE,3,20160314225142,7
Y11sa23,MMEN06S01A01T20160314225155t1,TRUE,2,20160314225151,4
Y11sa23,MMEN06S01A01T20160314225228t6,TRUE,5,20160314225156,31
Y11sa23,MMEN06S01A01T20160314225243t4,TRUE,2,20160314225229,13
Y11sa23,MMEN06S01A01T20160314225247t3,TRUE,1,20160314225244,2
Y11sa23,MMEN06S01A01T20160314225300t4,TRUE,1,20160314225248,11
Y11sa23,MMEN06S01A01T20160314225310t4,TRUE,2,20160314225301,8
Y11sa23,MMEN06S01A01T20160314225315t2,TRUE,3,20160314225311,4
Y11sa23,MMEN06S01A01T20160314225331t7,TRUE,4,20160314225316,14
Y11sa23,MMEN06S01A01T20160314225336t2,TRUE,2,20160314225332,3
Y11sa23,MMEN06S01A01T20160314225346t4,TRUE,5,20160314225337,9
Y11sa23,MMEN06S01A01T20160314225355t2,TRUE,3,20160314225347,7
Y11sa23,MMEN06S01A01T20160314225359t3,TRUE,1,20160314225356,3
Y11sa23,MMEN06S01A01T20160314225415t4,TRUE,1,20160314225400,14
Y11sa23,MMEN06S01A01T20160314225423t1,TRUE,1,20160314225416,6
Y11sa23,MMEN06S01A01T20160314225428t3,TRUE,2,20160314225424,4
Y11sa23,MMEN06S01A01T20160314225449t2,TRUE,3,20160314225429,20
Y11sa23,MMEN06S01A01T20160314225516t6,TRUE,5,20160314225450,26
Y11sa23,MMEN06S01A01T20160314225523t1,TRUE,3,20160314225517,6
Y11sa23,MMEN06S01A01T20160314225527t2,TRUE,1,20160314225524,2
Y11sa23,MMEN06S01A01T20160314225542t4,TRUE,4,20160314225528,13
Y11sa23,MMEN06S01A01T20160314225550t4,TRUE,2,20160314225543,7
Y11sa23,MMEN06S01A01T20160314225559t4,TRUE,5,20160314225551,7
Y11sa23,MMEN06S01A01T20160314225653t2,TRUE,2,20160314225600,52
Y11sa23,MMEN06S01A01T20160314225656t1,TRUE,1,20160314225654,2
Y11sa23,MMEN06S01A01T20160314225712t4,TRUE,5,20160314225657,14
Y11sa23,MMEN06S01A01T20160314225718t1,TRUE,3,20160314225713,4
Y11sa23,MMEN06S01A01T20160314225723t3,TRUE,2,20160314225719,4
Y11sa23,MMEN06S01A01T20160314225803t3,TRUE,5,20160314225724,38
Y11sa23,MMEN06S01A01T20160314225806t2,TRUE,4,20160314225804,2
Y11sa23,MMEN06S01A01T20160314225810t3,TRUE,4,20160314225807,3
Y11sa23,MMEN06S01A01T20160314225832t3,TRUE,5,20160314225811,20
Y11sa23,MMEN06S01A01T20160314225843t4,TRUE,4,20160314225833,9
Y11sa23,MMEN06S01A01T20160314225846t1,TRUE,2,20160314225844,1
Y11sa23,MMEN06S01A01T20160314225853t4,TRUE,1,20160314225847,6
Y11sa23,MMEN06S01A01T20160314225903t3,TRUE,3,20160314225854,8
Y11sa23,MMEN06S01A01T20160314225917t4,TRUE,5,20160314225904,12
Y11sa23,MMEN06S01A01T20160314225919t1,TRUE,2,20160314225918,1
Y11sa23,MMEN06S01A01T20160314225946t6,TRUE,5,20160314225920,25
Y11sa23,MMEN06S01A01T20160314230008t1,TRUE,3,20160314225947,21
Y11sa23,MMEN06S01A01T20160314230011t2,TRUE,3,20160314230009,2
Y11sa23,MMEN06S01A01T20160314230017t4,TRUE,2,20160314230012,4
Y11sa23,MMEN06S01A01T20160314230036t5,TRUE,5,20160314230018,18
Y11sa23,MMEN06S01A01T20160314230040t3,TRUE,1,20160314230037,2
Y11sa23,MMEN06S01A01T20160314230105t5,TRUE,4,20160314230041,24
Y11sa23,MMEN06S01A01T20160314230116t1,TRUE,5,20160314230106,9
Y11sa23,MMEN06S01A01T20160314230119t1,TRUE,2,20160314230117,1
Y11sa23,MMEN06S01A01T20160314230129t4,FALSE,1,20160314230120,8
Y11sa23,MMEN06S01A01T20160314230257t6,TRUE,5,20160314230131,85
Y11sa23,MMEN06S01A01T20160314230303t3,TRUE,3,20160314230258,5
Y11sa23,MMEN06S01A01T20160314230314t1,TRUE,5,20160314230304,9
Y11sa23,MMEN06S01A01T20160314230342t6,TRUE,5,20160314230315,26
Y11sa23,MMEN06S01A01T20160314230346t3,TRUE,2,20160314230343,3
Y11sa23,MMEN06S01A01T20160314230403t2,TRUE,2,20160314230347,15
Y11sa23,MMEN06S01A01T20160314230410t3,TRUE,3,20160314230404,6
Y11sa23,MMEN06S01A01T20160314230417t2,TRUE,3,20160314230411,5
Y11sa23,MMEN06S01A01T20160314230419t1,TRUE,2,20160314230418,1
Y11sa23,MMEN06S01A01T20160314230439t2,TRUE,5,20160314230420,19
Y11sa23,MMEN06S01A01T20160314230443t3,TRUE,1,20160314230440,2
Y11sa23,MMEN06S01A01T20160314230447t2,TRUE,1,20160314230444,2
Y11sa23,MMEN06S01A01T20160314230452t1,TRUE,3,20160314230448,4
Y11sa23,MMEN06S01A01T20160314230457t4,TRUE,2,20160314230453,4
Y11sa23,MMEN06S01A01T20160314230502t2,TRUE,2,20160314230458,3
Y11sa23,MMEN06S01A01T20160314230518t3,TRUE,3,20160314230503,14
Y11sa23,MMEN06S01A01T20160314230536t4,TRUE,2,20160314230519,17
Y11sa23,MMEN06S01A01T20160314230539t5,TRUE,4,20160314230537,2
Y11sa23,MMEN06S01A01T20160314230549t2,TRUE,3,20160314230540,8
Y11sa23,MMEN06S01A01T20160314230552t3,TRUE,2,20160314230550,1
Y11sa23,MMEN06S01A01T20160314230601t1,TRUE,3,20160314230553,8
Y11sa23,MMEN06S01A01T20160314230615t5,TRUE,5,20160314230603,12
Y11sa23,MMEN06S01A01T20160314230622t1,TRUE,3,20160314230616,6
Y11sa23,MMEN06S01A01T20160314230625t1,TRUE,2,20160314230623,1
Y11sa23,MMEN06S01A01T20160314230630t1,TRUE,3,20160314230626,4
Y11sa23,MMEN06S01A01T20160314230642t1,TRUE,2,20160314230631,11
Y11sa23,MMEN06S01A01T20160314230647t1,TRUE,3,20160314230643,3
Y11sa23,MMEN06S01A01T20160315075303t4,TRUE,2,20160314230648,336
Y11sa21,MMEN06S01A01T20160314232407t3,TRUE,5,20160314232350,17
Y11sa21,MMEN06S01A01T20160314232417t4,TRUE,5,20160314232408,8
Y11sa21,MMEN06S01A01T20160314232426t1,TRUE,5,20160314232418,7
Y11sa21,MMEN06S01A01T20160314232434t1,FALSE,5,20160314232427,7
Y11sa21,MMEN06S01A01T20160314232455t2,TRUE,5,20160314232442,13
Y11sa21,MMEN06S01A01T20160314232511t2,TRUE,5,20160314232456,14
Y11sa21,MMEN06S01A01T20160314232525t1,TRUE,5,20160314232512,12
Y11sa21,MMEN06S01A01T20160314232546t2,TRUE,5,20160314232536,10
Y11sa21,MMEN06S01A01T20160314232602t4,TRUE,5,20160314232553,8
Y11sa21,MMEN06S01A01T20160314232612t4,TRUE,5,20160314232603,8
Y11sa21,MMEN06S01A01T20160314232623t4,TRUE,5,20160314232613,10
Y11sa21,MMEN06S01A01T20160314232633t6,FALSE,5,20160314232624,8
Y11sa21,MMEN06S01A01T20160314232715t3,TRUE,5,20160314232635,39
Y11sa21,MMEN06S01A01T20160314232731t4,TRUE,5,20160314232720,10
Y11sa21,MMEN06S01A01T20160314232751t2,TRUE,5,20160314232732,19
Y11sa21,MMEN06S01A01T20160314232801t1,TRUE,5,20160314232752,8
Y11sa21,MMEN06S01A01T20160314232812t4,TRUE,5,20160314232802,10
Y11sa21,MMEN06S01A01T20160314232823t4,TRUE,5,20160314232813,9
Y11sa21,MSI06S01A01T20160314232836t3,TRUE,1,20160314232829,7
Y11sa21,MSI06S01A01T20160314232845t3,TRUE,1,20160314232837,7
Y11sa21,MSI06S01A01T20160314232850t2,TRUE,4,20160314232846,3
Y11sa21,MMEN06S01A01T20160314232907t3,TRUE,5,20160314232857,9
Y11sa21,MMEN06S01A01T20160314232931t3,TRUE,5,20160314232908,22
Y11sa21,MMEN06S01A01T20160314232942t4,TRUE,5,20160314232932,10
Y11sa21,MMEN06S01A01T20160314232952t4,TRUE,5,20160314232943,8
Y11sa21,MMEN06S01A01T20160314233013t3,TRUE,5,20160314233001,11
Y11sa21,MMEN06S01A01T20160314233025t1,TRUE,5,20160314233014,10
Y11sa21,MMEN06S01A01T20160314233034t3,FALSE,5,20160314233026,8
Y11sa21,MSI06S01A01T20160314233045t3,TRUE,1,20160314233039,6
Y11sa03,MAlg06S01A01T20160315003044t1,TRUE,1,20160315003023,20
Y11sa03,MAlg06S01A01T20160315003100t1,TRUE,1,20160315003046,14
Y11sa03,MAlg06S01A01T20160315003125t1,TRUE,1,20160315003102,22
Y11sa03,MAlg06S01A01T20160315003143t1,TRUE,1,20160315003127,15
Y11sa03,MAlg06S01A01T20160315003203t1,TRUE,1,20160315003145,18
Y11sa03,MAlg06S01A01T20160315003213t1,TRUE,1,20160315003205,7
Y11sa03,MAlg06S01A01T20160315003232t1,TRUE,1,20160315003215,16
Y11sa03,MAlg06S01A01T20160315003253t1,TRUE,1,20160315003234,19
Y11sa03,MAlg06S01A01T20160315003308t1,TRUE,1,20160315003255,13
Y11sa03,MAlg06S01A01T20160315003335t1,TRUE,1,20160315003310,24
Y11sa03,MAlg06S01A01T20160315003354t1,TRUE,1,20160315003337,16
Y11sa03,MAlg06S01A01T20160315003416t1,TRUE,1,20160315003356,20
Y11sa03,MAlg06S01A01T20160315003446t1,TRUE,1,20160315003418,27
Y11sa03,MAlg06S01A01T20160315003507t1,TRUE,1,20160315003448,18
Y11sa03,MAlg06S01A01T20160315003525t1,TRUE,1,20160315003509,15
Y11sa03,MAlg06S01A01T20160315003616t1,TRUE,1,20160315003527,49
Y11sa03,MAlg06S01A01T20160315003641t1,TRUE,1,20160315003618,22
Y11sa03,MAlg06S01A01T20160315003701t1,TRUE,1,20160315003643,18
Y11sa03,MAlg06S01A01T20160315003723t1,TRUE,1,20160315003703,20
Y11sa03,MAlg06S01A01T20160315003745t1,TRUE,1,20160315003725,19
Y11sa03,MAlg06S01A01T20160315003807t1,FALSE,1,20160315003747,20
Y11sa03,MAlg06S01A01T20160315003828t1,TRUE,1,20160315003809,19
Y11sa03,MAlg06S01A01T20160315003849t1,TRUE,1,20160315003830,18
Y11sa03,MAlg06S01A01T20160315003928t1,TRUE,1,20160315003851,36
Y11sa03,MAlg06S01A01T20160315004329t1,TRUE,1,20160315003930,239
Y11sa03,MAlg06S01A01T20160315004350t1,TRUE,1,20160315004331,18
Y11sa03,MAlg06S01A01T20160315004410t1,TRUE,1,20160315004352,18
Y11sa03,MAlg06S01A01T20160315004433t1,TRUE,1,20160315004412,21
Y11sa03,MAlg06S01A01T20160315004453t1,TRUE,1,20160315004435,17
Y11sa03,MAlg06S01A01T20160315004521t1,TRUE,1,20160315004455,25
Y11sa03,MAlg06S01A01T20160315004544t1,TRUE,1,20160315004523,20
Y11sa03,MAlg06S01A01T20160315004613t1,TRUE,1,20160315004546,27
Y11sa03,MAlg06S01A01T20160315004637t1,TRUE,1,20160315004615,21
Y11sa03,MAlg06S01A01T20160315004657t1,TRUE,1,20160315004639,18
Y11sa03,MAlg06S01A01T20160315004722t1,TRUE,1,20160315004659,23
Y11sa03,MAlg06S01A01T20160315004749t1,TRUE,1,20160315004724,24
Y11sa03,MAlg06S01A01T20160315004813t1,TRUE,1,20160315004751,22
Y11sa03,MAlg06S01A01T20160315004841t1,TRUE,1,20160315004815,25
Y11sa03,MAlg06S01A01T20160315004904t1,TRUE,1,20160315004843,20
Y11sa03,MAlg06S01A01T20160315004933t1,TRUE,1,20160315004906,27
Y11sa03,MAlg06S01A01T20160315005002t1,TRUE,1,20160315004935,27
Y11sa03,MAlg06S01A01T20160315005029t1,TRUE,1,20160315005004,24
Y11sa03,MAlg06S01A01T20160315005058t1,TRUE,1,20160315005031,27
Y11sa03,MAlg06S01A01T20160315005125t1,TRUE,1,20160315005101,24
Y11sa03,MAlg06S01A01T20160315005153t1,TRUE,1,20160315005127,26
Y11sa03,MAlg06S01A01T20160315005218t1,TRUE,1,20160315005155,22
Y11sa03,MAlg06S01A01T20160315005241t1,TRUE,1,20160315005220,20
Y11sa03,MAlg06S01A01T20160315005307t1,TRUE,1,20160315005243,24
Y11sa03,MAlg06S01A01T20160315005354t1,TRUE,1,20160315005309,45
Y11sa03,MAlg06S01A01T20160315005424t1,TRUE,1,20160315005356,28
Y11sa03,MAlg06S01A01T20160315005458t1,TRUE,1,20160315005426,31
Y11sa03,MAlg06S01A01T20160315005607t1,TRUE,1,20160315005500,66
Y11sa03,MAlg06S01A01T20160315005638t1,TRUE,1,20160315005609,29
Y11sa03,MAlg06S01A01T20160315005720t1,TRUE,1,20160315005640,39
Y11sa03,MAlg06S01A01T20160315005759t1,TRUE,1,20160315005722,37
Y11sa03,MAlg06S01A01T20160315005854t1,TRUE,1,20160315005801,53
Y11sa03,MAlg06S01A01T20160315005923t1,TRUE,1,20160315005856,27
Y11sa03,MAlg06S01A01T20160315010001t1,TRUE,1,20160315005925,35
Y11sa03,MAlg06S01A01T20160315010058t1,TRUE,1,20160315010003,54
Y11sa03,MAlg06S01A01T20160315010115t1,TRUE,1,20160315010100,15
Y11sa03,MAlg06S01A01T20160315010144t1,TRUE,1,20160315010117,26
Y11sa03,MAlg06S01A01T20160315010233t1,TRUE,1,20160315010146,46
Y11sa03,MAlg06S01A01T20160315010305t1,TRUE,1,20160315010235,29
Y11sa03,MAlg06S01A01T20160315010326t1,TRUE,1,20160315010307,19
Y11sa03,MAlg06S01A01T20160315010402t1,TRUE,1,20160315010328,34
Y11sa03,MAlg06S01A01T20160315010418t1,TRUE,1,20160315010405,13
Y11sa03,MAlg06S01A01T20160315010448t1,TRUE,1,20160315010420,27
Y11sa03,MAlg06S01A01T20160315010520t1,TRUE,1,20160315010450,29
Y11sa03,MAlg06S01A01T20160315010604t1,TRUE,1,20160315010522,41
Y11sa03,MAlg06S01A01T20160315010649t1,TRUE,1,20160315010606,42
Y11sa03,MAlg06S01A01T20160315010720t1,TRUE,1,20160315010651,29
Y11sa03,MAlg06S01A01T20160315075519t1,TRUE,1,20160315010722,323
Y11sa01,MAlg06S01A01T20160315063336t1,TRUE,1,20160315063300,35
Y11sa08,MSI06S01A01T20160315065831t2,FALSE,2,20160315065814,17
Y11sa08,MSI06S01A01T20160315065849t4,FALSE,2,20160315065833,15
Y11sa08,MSI06S01A01T20160315070011t1,FALSE,2,20160315065852,79
Y11sa08,MSI06S01A01T20160315070113t1,FALSE,2,20160315070014,59
Y11sa08,MSI06S01A01T20160315070316t4,FALSE,2,20160315070116,120
Y11sa08,MSI06S01A01T20160315070357t1,FALSE,2,20160315070319,38
Y11sa08,MSI06S01A01T20160315070436t4,FALSE,2,20160315070359,36
Y11sa08,MSI06S01A01T20160315070638t1,TRUE,2,20160315070439,119
Y11sa08,MSI06S01A01T20160315070934t4,FALSE,2,20160315070639,174
Y11sa08,MSI06S01A01T20160315070939t4,FALSE,2,20160315070937,2
Y11sa08,MSI06S01A01T20160315071028t3,TRUE,2,20160315070941,46
Y11sa08,MSI06S01A01T20160315071248t3,TRUE,2,20160315071029,139
Y11sa08,MSI06S01A01T20160315071405t4,TRUE,2,20160315071249,75
Y11sa20,MMEN06S01A01T20160315071414t3,TRUE,1,20160315071407,7
Y11sa20,MMEN06S01A01T20160315071421t4,TRUE,1,20160315071415,5
Y11sa20,MMEN06S01A01T20160315071426t3,TRUE,1,20160315071422,4
Y11sa20,MMEN06S01A01T20160315071437t1,TRUE,2,20160315071435,1
Y11sa20,MMEN06S01A01T20160315071457t4,TRUE,1,20160315071438,18
Y11sa20,MMEN06S01A01T20160315071516t4,TRUE,1,20160315071502,14
Y11sa20,MMEN06S01A01T20160315071524t7,FALSE,4,20160315071521,3
Y11sa20,MMEN06S01A01T20160315071529t3,FALSE,4,20160315071527,2
Y11sa20,MMEN06S01A01T20160315071536t3,FALSE,4,20160315071532,4
Y11sa20,MMEN06S01A01T20160315071541t2,TRUE,4,20160315071538,2
Y11sa20,MMEN06S01A01T20160315075602t4,TRUE,5,20160315071542,120
Y11sa13,MMEN06S01A01T20160315072149t3,TRUE,4,20160315072146,3
Y11sa13,MMEN06S01A01T20160315072155t4,TRUE,2,20160315072150,4
Y11sa13,MMEN06S01A01T20160315072206t7,FALSE,4,20160315072156,10
Y11sa13,MMEN06S01A01T20160315072214t1,TRUE,3,20160315072209,5
Y11sa13,MMEN06S01A01T20160315072218t1,TRUE,3,20160315072215,2
Y11sa13,MMEN06S01A01T20160315072224t3,TRUE,3,20160315072219,5
Y11sa13,MMEN06S01A01T20160315072232t4,TRUE,1,20160315072225,7
Y11sa13,MMEN06S01A01T20160315072249t1,TRUE,3,20160315072233,15
Y11sa13,MMEN06S01A01T20160315072254t2,TRUE,3,20160315072250,3
Y11sa13,MMEN06S01A01T20160315072258t2,FALSE,2,20160315072255,2
Y11sa13,MMEN06S01A01T20160315072304t2,TRUE,2,20160315072301,3
Y11sa13,MMEN06S01A01T20160315072309t1,TRUE,3,20160315072305,3
Y11sa13,MMEN06S01A01T20160315072311t1,TRUE,2,20160315072310,1
Y11sa13,MMEN06S01A01T20160315072316t3,TRUE,1,20160315072312,3
Y11sa13,MMEN06S01A01T20160315072319t1,TRUE,4,20160315072317,1
Y11sa13,MMEN06S01A01T20160315072323t2,TRUE,1,20160315072320,2
Y11sa13,MMEN06S01A01T20160315072326t2,TRUE,4,20160315072324,2
Y11sa13,MMEN06S01A01T20160315072330t1,TRUE,3,20160315072327,3
Y11sa13,MMEN06S01A01T20160315072337t1,TRUE,5,20160315072331,5
Y11sa13,MMEN06S01A01T20160315072340t1,TRUE,1,20160315072338,2
Y11sa13,MMEN06S01A01T20160315072344t4,TRUE,2,20160315072341,3
Y11sa13,MMEN06S01A01T20160315072349t1,TRUE,3,20160315072345,3
Y11sa13,MMEN06S01A01T20160315072353t1,TRUE,3,20160315072350,2
Y11sa13,MMEN06S01A01T20160315072421t2,FALSE,5,20160315072354,26
Y11sa13,MMEN06S01A01T20160315072433t3,TRUE,3,20160315072423,10
Y11sa13,MMEN06S01A01T20160315072437t1,TRUE,1,20160315072434,2
Y11sa13,MMEN06S01A01T20160315072441t2,TRUE,3,20160315072438,3
Y11sa13,MMEN06S01A01T20160315072444t2,TRUE,1,20160315072442,2
Y11sa13,MMEN06S01A01T20160315072448t2,TRUE,1,20160315072445,2
Y11sa13,MMEN06S01A01T20160315072459t5,TRUE,4,20160315072449,9
Y11sa13,MMEN06S01A01T20160315072502t1,TRUE,4,20160315072500,2
Y11sa13,MMEN06S01A01T20160315072505t1,TRUE,1,20160315072503,2
Y11sa13,MMEN06S01A01T20160315072543t6,FALSE,5,20160315072506,36
Y11sa13,MMEN06S01A01T20160315072547t6,TRUE,4,20160315072545,2
Y11sa13,MMEN06S01A01T20160315072551t3,TRUE,2,20160315072548,2
Y11sa13,MMEN06S01A01T20160315072607t6,TRUE,5,20160315072552,15
Y11sa13,MMEN06S01A01T20160315072611t2,TRUE,3,20160315072608,3
Y11sa13,MMEN06S01A01T20160315072615t2,TRUE,2,20160315072612,3
Y11sa13,MMEN06S01A01T20160315072639t3,FALSE,5,20160315072616,23
Y11sa13,MMEN06S01A01T20160315072716t1,TRUE,5,20160315072642,34
Y11sa13,MMEN06S01A01T20160315072719t5,TRUE,4,20160315072717,2
Y11sa13,MMEN06S01A01T20160315072722t3,TRUE,4,20160315072720,2
Y11sa13,MMEN06S01A01T20160315072726t1,TRUE,1,20160315072723,2
Y11sa13,MMEN06S01A01T20160315072729t3,TRUE,1,20160315072727,2
Y11sa13,MMEN06S01A01T20160315072739t3,TRUE,3,20160315072730,9
Y11sa13,MMEN06S01A01T20160315072743t4,TRUE,2,20160315072740,2
Y11sa13,MMEN06S01A01T20160315072747t5,TRUE,4,20160315072744,3
Y11sa13,MMEN06S01A01T20160315072750t3,FALSE,4,20160315072748,1
Y11sa13,MMEN06S01A01T20160315072754t3,TRUE,2,20160315072752,2
Y11sa13,MMEN06S01A01T20160315072804t3,TRUE,3,20160315072755,8
Y11sa13,MMEN06S01A01T20160315072810t4,TRUE,2,20160315072805,4
Y11sa13,MMEN06S01A01T20160315072814t3,TRUE,2,20160315072811,3
Y11sa13,MMEN06S01A01T20160315072820t1,TRUE,2,20160315072815,4
Y11sa13,MMEN06S01A01T20160315072830t5,TRUE,5,20160315072821,9
Y11sa13,MMEN06S01A01T20160315072843t3,TRUE,3,20160315072831,12
Y11sa13,MMEN06S01A01T20160315072848t4,TRUE,1,20160315072844,3
Y11sa13,MMEN06S01A01T20160315072851t3,FALSE,1,20160315072849,2
Y11sa13,MMEN06S01A01T20160315072856t4,TRUE,2,20160315072853,3
Y11sa13,MMEN06S01A01T20160315072859t1,TRUE,2,20160315072857,1
Y11sa13,MMEN06S01A01T20160315072903t4,TRUE,2,20160315072900,3
Y11sa13,MMEN06S01A01T20160315073034t1,TRUE,4,20160315072904,89
Y11sa13,MMEN06S01A01T20160315073050t4,FALSE,2,20160315073047,3
Y11sa13,MMEN06S01A01T20160315073057t4,TRUE,2,20160315073053,3
Y11sa13,MMEN06S01A01T20160315073113t1,TRUE,5,20160315073104,9
Y11sa13,MMEN06S01A01T20160315073131t7,FALSE,4,20160315073114,16
Y11sa13,MMEN06S01A01T20160315073139t1,TRUE,3,20160315073134,5
Y11sa13,MMEN06S01A01T20160315073149t4,FALSE,5,20160315073140,9
Y11sa13,MMEN06S01A01T20160315073154t3,TRUE,2,20160315073152,2
Y11sa13,MMEN06S01A01T20160315073200t5,TRUE,5,20160315073155,4
Y11sa13,MMEN06S01A01T20160315073206t2,TRUE,3,20160315073201,4
Y11sa13,MMEN06S01A01T20160315073209t2,TRUE,1,20160315073207,2
Y11sa13,MMEN06S01A01T20160315073215t2,TRUE,1,20160315073213,2
Y11sa13,MMEN06S01A01T20160315073218t1,TRUE,1,20160315073216,1
Y11sa13,MMEN06S01A01T20160315073223t1,TRUE,3,20160315073219,3
Y11sa13,MMEN06S01A01T20160315073227t2,TRUE,3,20160315073224,3
Y11sa13,MMEN06S01A01T20160315073249t3,FALSE,5,20160315073228,20
Y11sa13,MMEN06S01A01T20160315073255t4,TRUE,2,20160315073251,3
Y11sa13,MMEN06S01A01T20160315073308t2,TRUE,1,20160315073305,2
Y11sa13,MMEN06S01A01T20160315073313t2,FALSE,3,20160315073309,3
Y11sa13,MMEN06S01A01T20160315073337t4,TRUE,4,20160315073316,21
Y11sa13,MMEN06S01A01T20160315073355t7,FALSE,4,20160315073338,16
Y11sa13,MMEN06S01A01T20160315073415t5,FALSE,4,20160315073357,17
Y11sa13,MMEN06S01A01T20160315073420t2,TRUE,3,20160315073417,2
Y11sa13,MMEN06S01A01T20160315073424t1,FALSE,3,20160315073421,2
Y11sa13,MMEN06S01A01T20160315073432t2,TRUE,3,20160315073426,6
Y11sa13,MMEN06S01A01T20160315073443t1,TRUE,4,20160315073433,10
Y11sa13,MMEN06S01A01T20160315073506t7,FALSE,4,20160315073444,21
Y11sa13,MMEN06S01A01T20160315073512t3,TRUE,2,20160315073508,3
Y11sa13,MMEN06S01A01T20160315073524t1,TRUE,4,20160315073521,2
Y11sa13,MMEN06S01A01T20160315073528t5,TRUE,4,20160315073525,3
Y11sa13,MMEN06S01A01T20160315073536t5,TRUE,4,20160315073529,6
Y11sa13,MMEN06S01A01T20160315073544t4,TRUE,2,20160315073537,7
Y11sa13,MMEN06S01A01T20160315073550t4,FALSE,1,20160315073545,4
Y11sa13,MMEN06S01A01T20160315073557t4,TRUE,1,20160315073552,4
Y11sa13,MMEN06S01A01T20160315073601t2,TRUE,1,20160315073558,3
Y11sa13,MMEN06S01A01T20160315073607t5,TRUE,4,20160315073602,4
Y11sa13,MMEN06S01A01T20160315073613t3,TRUE,3,20160315073608,4
Y11sa13,MMEN06S01A01T20160315073619t1,TRUE,3,20160315073614,5
Y11sa13,MMEN06S01A01T20160315073623t1,TRUE,1,20160315073620,3
